time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
107994;19613;22.73359375;839.0;8;0;0 
112652;4657;23.123828125000003;264.0;9;0;0 
132210;19557;22.9287109375;826.0;10;0;0 
151700;19490;23.02626953125;826.0;11;0;0 
171155;19454;23.075048828125002;826.0;12;0;0 
176231;5076;23.099438476562504;274.0;13;0;0 
195653;19421;23.08724365234375;826.0;14;0;0 
215065;19410;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19421;19421;0.1;1000.0;1;0;0 
22168;2747;50.05;0.0;2;0;0 
25618;3450;25.075;209.0;3;0;0 
45232;19613;12.5875;1000.0;4;0;0 
64661;19427;18.83125;938.0;5;0;0 
84200;19539;21.953125;885.0;6;0;0 
87989;3788;23.5140625;264.0;7;0;0 
107476;19486;22.73359375;839.0;8;0;0 
112183;4707;23.123828125000003;264.0;9;0;0 
131624;19440;22.9287109375;826.0;10;0;0 
151015;19390;23.02626953125;826.0;11;0;0 
170436;19421;23.075048828125002;826.0;12;0;0 
175483;5046;23.099438476562504;274.0;13;0;0 
195101;19618;23.08724365234375;826.0;14;0;0 
214745;19642;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19833;19833;0.1;1000.0;1;0;0 
22708;2874;50.05;0.0;2;0;0 
26364;3656;25.075;209.0;3;0;0 
46971;20607;12.5875;1000.0;4;0;0 
67461;20489;18.83125;938.0;5;0;0 
86956;19495;21.953125;885.0;6;0;0 
90998;4040;23.5140625;264.0;7;0;0 
125716;34702;22.73359375;839.0;8;0;0 
130451;4734;23.123828125000003;264.0;9;0;0 
150081;19630;22.9287109375;826.0;10;0;0 
169727;19644;23.02626953125;826.0;11;0;0 
189214;19487;23.075048828125002;826.0;12;0;0 
194382;5168;23.099438476562504;274.0;13;0;0 
213940;19558;23.08724365234375;826.0;14;0;0 
233425;19485;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19419;19419;0.1;1000.0;1;0;0 
22173;2752;50.05;0.0;2;0;0 
25583;3409;25.075;209.0;3;0;0 
45079;19495;12.5875;1000.0;4;0;0 
64661;19581;18.83125;938.0;5;0;0 
84044;19382;21.953125;885.0;6;0;0 
87863;3819;23.5140625;264.0;7;0;0 
107510;19645;22.73359375;839.0;8;0;0 
112178;4667;23.123828125000003;264.0;9;0;0 
131833;19655;22.9287109375;826.0;10;0;0 
151457;19623;23.02626953125;826.0;11;0;0 
171112;19654;23.075048828125002;826.0;12;0;0 
176132;5020;23.099438476562504;274.0;13;0;0 
195645;19512;23.08724365234375;826.0;14;0;0 
215270;19623;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19602;19601;0.1;1000.0;1;0;0 
22259;2656;50.05;0.0;2;0;0 
25710;3450;25.075;209.0;3;0;0 
45248;19538;12.5875;1000.0;4;0;0 
64792;19544;18.83125;938.0;5;0;0 
84276;19483;21.953125;885.0;6;0;0 
88108;3831;23.5140625;264.0;7;0;0 
107661;19552;22.73359375;839.0;8;0;0 
112308;4646;23.123828125000003;264.0;9;0;0 
131755;19445;22.9287109375;826.0;10;0;0 
151330;19575;23.02626953125;826.0;11;0;0 
171116;19785;23.075048828125002;826.0;12;0;0 
176157;5041;23.099438476562504;274.0;13;0;0 
195656;19498;23.08724365234375;826.0;14;0;0 
215169;19512;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19362;19362;0.1;1000.0;1;0;0 
22047;2684;50.05;0.0;2;0;0 
25405;3357;25.075;209.0;3;0;0 
44996;19590;12.5875;1000.0;4;0;0 
64548;19552;18.83125;938.0;5;0;0 
84068;19519;21.953125;885.0;6;0;0 
88000;3931;23.5140625;264.0;7;0;0 
107524;19523;22.73359375;839.0;8;0;0 
112142;4617;23.123828125000003;264.0;9;0;0 
131642;19499;22.9287109375;826.0;10;0;0 
151238;19596;23.02626953125;826.0;11;0;0 
170733;19478;23.075048828125002;826.0;12;0;0 
175760;5027;23.099438476562504;274.0;13;0;0 
195232;19471;23.08724365234375;826.0;14;0;0 
214931;19699;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19371;19370;0.1;1000.0;1;0;0 
22053;2681;50.05;0.0;2;0;0 
25434;3380;25.075;209.0;3;0;0 
45076;19640;12.5875;1000.0;4;0;0 
64683;19606;18.83125;938.0;5;0;0 
84293;19610;21.953125;885.0;6;0;0 
88096;3802;23.5140625;264.0;7;0;0 
107789;19692;22.73359375;839.0;8;0;0 
113854;6065;23.123828125000003;264.0;9;0;0 
148794;34938;22.9287109375;826.0;10;0;0 
168531;19736;23.02626953125;826.0;11;0;0 
188166;19635;23.075048828125002;826.0;12;0;0 
193329;5162;23.099438476562504;274.0;13;0;0 
212946;19616;23.08724365234375;826.0;14;0;0 
232768;19822;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19444;19444;0.1;1000.0;1;0;0 
22209;2764;50.05;0.0;2;0;0 
25668;3458;25.075;209.0;3;0;0 
45311;19643;12.5875;1000.0;4;0;0 
64885;19573;18.83125;938.0;5;0;0 
84616;19731;21.953125;885.0;6;0;0 
88507;3890;23.5140625;264.0;7;0;0 
108087;19580;22.73359375;839.0;8;0;0 
112721;4632;23.123828125000003;264.0;9;0;0 
132335;19612;22.9287109375;826.0;10;0;0 
151951;19616;23.02626953125;826.0;11;0;0 
171475;19523;23.075048828125002;826.0;12;0;0 
176514;5037;23.099438476562504;274.0;13;0;0 
196120;19606;23.08724365234375;826.0;14;0;0 
215724;19603;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19477;19477;0.1;1000.0;1;0;0 
22133;2655;50.05;0.0;2;0;0 
25597;3463;25.075;209.0;3;0;0 
45047;19449;12.5875;1000.0;4;0;0 
64553;19505;18.83125;938.0;5;0;0 
84041;19488;21.953125;885.0;6;0;0 
87919;3877;23.5140625;264.0;7;0;0 
107550;19631;22.73359375;839.0;8;0;0 
112228;4677;23.123828125000003;264.0;9;0;0 
131835;19607;22.9287109375;826.0;10;0;0 
151433;19597;23.02626953125;826.0;11;0;0 
171048;19615;23.075048828125002;826.0;12;0;0 
176237;5187;23.099438476562504;274.0;13;0;0 
195886;19649;23.08724365234375;826.0;14;0;0 
215454;19566;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19423;19423;0.1;1000.0;1;0;0 
22138;2715;50.05;0.0;2;0;0 
25534;3395;25.075;209.0;3;0;0 
45013;19478;12.5875;1000.0;4;0;0 
64570;19556;18.83125;938.0;5;0;0 
84073;19502;21.953125;885.0;6;0;0 
87969;3895;23.5140625;264.0;7;0;0 
107509;19539;22.73359375;839.0;8;0;0 
112159;4648;23.123828125000003;264.0;9;0;0 
131612;19452;22.9287109375;826.0;10;0;0 
151167;19555;23.02626953125;826.0;11;0;0 
170547;19379;23.075048828125002;826.0;12;0;0 
175611;5063;23.099438476562504;274.0;13;0;0 
195144;19532;23.08724365234375;826.0;14;0;0 
214649;19504;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19434;19434;0.1;1000.0;1;0;0 
22142;2707;50.05;0.0;2;0;0 
25549;3406;25.075;209.0;3;0;0 
45051;19502;12.5875;1000.0;4;0;0 
64581;19529;18.83125;938.0;5;0;0 
84182;19601;21.953125;885.0;6;0;0 
88090;3907;23.5140625;264.0;7;0;0 
107646;19556;22.73359375;839.0;8;0;0 
112356;4709;23.123828125000003;264.0;9;0;0 
131824;19467;22.9287109375;826.0;10;0;0 
165714;33888;23.02626953125;826.0;11;0;0 
185256;19541;23.075048828125002;826.0;12;0;0 
190326;5069;23.099438476562504;274.0;13;0;0 
209962;19635;23.08724365234375;826.0;14;0;0 
229515;19537;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19478;19478;0.1;1000.0;1;0;0 
22198;2719;50.05;0.0;2;0;0 
25627;3428;25.075;209.0;3;0;0 
45092;19464;12.5875;1000.0;4;0;0 
64688;19594;18.83125;938.0;5;0;0 
84221;19532;21.953125;885.0;6;0;0 
88094;3873;23.5140625;264.0;7;0;0 
107738;19643;22.73359375;839.0;8;0;0 
112430;4692;23.123828125000003;264.0;9;0;0 
131912;19482;22.9287109375;826.0;10;0;0 
151553;19640;23.02626953125;826.0;11;0;0 
171145;19590;23.075048828125002;826.0;12;0;0 
176229;5083;23.099438476562504;274.0;13;0;0 
195709;19480;23.08724365234375;826.0;14;0;0 
215381;19671;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19452;19452;0.1;1000.0;1;0;0 
22174;2722;50.05;0.0;2;0;0 
25537;3362;25.075;209.0;3;0;0 
45133;19596;12.5875;1000.0;4;0;0 
64612;19477;18.83125;938.0;5;0;0 
84164;19551;21.953125;885.0;6;0;0 
87962;3796;23.5140625;264.0;7;0;0 
107606;19643;22.73359375;839.0;8;0;0 
112348;4742;23.123828125000003;264.0;9;0;0 
131908;19559;22.9287109375;826.0;10;0;0 
151404;19495;23.02626953125;826.0;11;0;0 
170922;19517;23.075048828125002;826.0;12;0;0 
176040;5117;23.099438476562504;274.0;13;0;0 
195560;19519;23.08724365234375;826.0;14;0;0 
215163;19603;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19400;19400;0.1;1000.0;1;0;0 
22119;2717;50.05;0.0;2;0;0 
25573;3453;25.075;209.0;3;0;0 
45147;19565;12.5875;1000.0;4;0;0 
64697;19549;18.83125;938.0;5;0;0 
84187;19488;21.953125;885.0;6;0;0 
87998;3810;23.5140625;264.0;7;0;0 
107734;19735;22.73359375;839.0;8;0;0 
112363;4628;23.123828125000003;264.0;9;0;0 
131921;19556;22.9287109375;826.0;10;0;0 
151372;19451;23.02626953125;826.0;11;0;0 
170913;19540;23.075048828125002;826.0;12;0;0 
175947;5034;23.099438476562504;274.0;13;0;0 
195434;19486;23.08724365234375;826.0;14;0;0 
214964;19513;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19477;19477;0.1;1000.0;1;0;0 
22152;2673;50.05;0.0;2;0;0 
25621;3468;25.075;209.0;3;0;0 
45174;19552;12.5875;1000.0;4;0;0 
64668;19493;18.83125;938.0;5;0;0 
84208;19537;21.953125;885.0;6;0;0 
88084;3875;23.5140625;264.0;7;0;0 
107703;19618;22.73359375;839.0;8;0;0 
112410;4706;23.123828125000003;264.0;9;0;0 
131775;19362;22.9287109375;826.0;10;0;0 
166787;35011;23.02626953125;826.0;11;0;0 
186563;19775;23.075048828125002;826.0;12;0;0 
191657;5092;23.099438476562504;274.0;13;0;0 
211358;19700;23.08724365234375;826.0;14;0;0 
231103;19745;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19502;19502;0.1;1000.0;1;0;0 
22269;2767;50.05;0.0;2;0;0 
25695;3426;25.075;209.0;3;0;0 
45548;19851;12.5875;1000.0;4;0;0 
64997;19447;18.83125;938.0;5;0;0 
84680;19683;21.953125;885.0;6;0;0 
88561;3880;23.5140625;264.0;7;0;0 
108309;19747;22.73359375;839.0;8;0;0 
113040;4730;23.123828125000003;264.0;9;0;0 
132738;19697;22.9287109375;826.0;10;0;0 
152532;19793;23.02626953125;826.0;11;0;0 
172042;19509;23.075048828125002;826.0;12;0;0 
177333;5291;23.099438476562504;274.0;13;0;0 
196892;19558;23.08724365234375;826.0;14;0;0 
216580;19686;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19463;19463;0.1;1000.0;1;0;0 
22215;2751;50.05;0.0;2;0;0 
25618;3401;25.075;209.0;3;0;0 
45268;19649;12.5875;1000.0;4;0;0 
64927;19659;18.83125;938.0;5;0;0 
84444;19515;21.953125;885.0;6;0;0 
88287;3843;23.5140625;264.0;7;0;0 
107897;19610;22.73359375;839.0;8;0;0 
112547;4649;23.123828125000003;264.0;9;0;0 
132141;19593;22.9287109375;826.0;10;0;0 
151762;19620;23.02626953125;826.0;11;0;0 
171348;19586;23.075048828125002;826.0;12;0;0 
176359;5010;23.099438476562504;274.0;13;0;0 
195785;19426;23.08724365234375;826.0;14;0;0 
215356;19571;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19447;19447;0.1;1000.0;1;0;0 
22154;2707;50.05;0.0;2;0;0 
25537;3382;25.075;209.0;3;0;0 
46486;20948;12.5875;1000.0;4;0;0 
67753;21266;18.83125;938.0;5;0;0 
89117;21364;21.953125;885.0;6;0;0 
93289;4171;23.5140625;264.0;7;0;0 
114569;21278;22.73359375;839.0;8;0;0 
119583;5013;23.123828125000003;264.0;9;0;0 
140894;21311;22.9287109375;826.0;10;0;0 
163835;22941;23.02626953125;826.0;11;0;0 
186912;23076;23.075048828125002;826.0;12;0;0 
192751;5838;23.099438476562504;274.0;13;0;0 
215739;22986;23.08724365234375;826.0;14;0;0 
238053;22314;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
21629;21629;0.1;1000.0;1;0;0 
24517;2887;50.05;0.0;2;0;0 
28294;3775;25.075;209.0;3;0;0 
49605;21310;12.5875;1000.0;4;0;0 
71593;21987;18.83125;938.0;5;0;0 
94403;22809;21.953125;885.0;6;0;0 
99031;4626;23.5140625;264.0;7;0;0 
121486;22454;22.73359375;839.0;8;0;0 
127014;5527;23.123828125000003;264.0;9;0;0 
171052;44038;22.9287109375;826.0;10;0;0 
193636;22583;23.02626953125;826.0;11;0;0 
215067;21430;23.075048828125002;826.0;12;0;0 
220693;5624;23.099438476562504;274.0;13;0;0 
242695;22000;23.08724365234375;826.0;14;0;0 
265059;22362;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
22104;22103;0.1;1000.0;1;0;0 
25327;3223;50.05;0.0;2;0;0 
29335;4007;25.075;209.0;3;0;0 
51859;22522;12.5875;1000.0;4;0;0 
73606;21746;18.83125;938.0;5;0;0 
95866;22258;21.953125;885.0;6;0;0 
100284;4416;23.5140625;264.0;7;0;0 
122936;22651;22.73359375;839.0;8;0;0 
128329;5391;23.123828125000003;264.0;9;0;0 
150749;22419;22.9287109375;826.0;10;0;0 
172339;21590;23.02626953125;826.0;11;0;0 
194130;21790;23.075048828125002;826.0;12;0;0 
199919;5787;23.099438476562504;274.0;13;0;0 
222323;22404;23.08724365234375;826.0;14;0;0 
244618;22294;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
22331;22331;0.1;1000.0;1;0;0 
25447;3114;50.05;0.0;2;0;0 
29513;4065;25.075;209.0;3;0;0 
51884;22369;12.5875;1000.0;4;0;0 
74304;22418;18.83125;938.0;5;0;0 
95918;21613;21.953125;885.0;6;0;0 
100209;4290;23.5140625;264.0;7;0;0 
122040;21829;22.73359375;839.0;8;0;0 
127566;5524;23.123828125000003;264.0;9;0;0 
150274;22708;22.9287109375;826.0;10;0;0 
172783;22508;23.02626953125;826.0;11;0;0 
195102;22318;23.075048828125002;826.0;12;0;0 
200913;5809;23.099438476562504;274.0;13;0;0 
223244;22329;23.08724365234375;826.0;14;0;0 
245193;21948;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
22533;22533;0.1;1000.0;1;0;0 
25631;3097;50.05;0.0;2;0;0 
29709;4075;25.075;209.0;3;0;0 
52271;22561;12.5875;1000.0;4;0;0 
74551;22279;18.83125;938.0;5;0;0 
96815;22262;21.953125;885.0;6;0;0 
101303;4486;23.5140625;264.0;7;0;0 
123934;22630;22.73359375;839.0;8;0;0 
129388;5453;23.123828125000003;264.0;9;0;0 
151786;22398;22.9287109375;826.0;10;0;0 
174590;22802;23.02626953125;826.0;11;0;0 
196557;21965;23.075048828125002;826.0;12;0;0 
202282;5725;23.099438476562504;274.0;13;0;0 
224703;22420;23.08724365234375;826.0;14;0;0 
246694;21989;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19438;19438;0.1;1000.0;1;0;0 
22146;2705;50.05;0.0;2;0;0 
25523;3375;25.075;209.0;3;0;0 
63340;37816;12.5875;1000.0;4;0;0 
83739;20399;18.83125;938.0;5;0;0 
104330;20589;21.953125;885.0;6;0;0 
108403;4073;23.5140625;264.0;7;0;0 
128694;20291;22.73359375;839.0;8;0;0 
133326;4631;23.123828125000003;264.0;9;0;0 
153132;19806;22.9287109375;826.0;10;0;0 
172796;19662;23.02626953125;826.0;11;0;0 
192441;19643;23.075048828125002;826.0;12;0;0 
197471;5030;23.099438476562504;274.0;13;0;0 
217194;19723;23.08724365234375;826.0;14;0;0 
236780;19585;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19711;19711;0.1;1000.0;1;0;0 
22364;2651;50.05;0.0;2;0;0 
25841;3476;25.075;209.0;3;0;0 
45326;19484;12.5875;1000.0;4;0;0 
65049;19722;18.83125;938.0;5;0;0 
84648;19598;21.953125;885.0;6;0;0 
88557;3908;23.5140625;264.0;7;0;0 
108230;19657;22.73359375;839.0;8;0;0 
112862;4632;23.123828125000003;264.0;9;0;0 
132506;19643;22.9287109375;826.0;10;0;0 
152236;19729;23.02626953125;826.0;11;0;0 
171894;19656;23.075048828125002;826.0;12;0;0 
176892;4997;23.099438476562504;274.0;13;0;0 
196492;19600;23.08724365234375;826.0;14;0;0 
215932;19440;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19604;19604;0.1;1000.0;1;0;0 
22490;2886;50.05;0.0;2;0;0 
26216;3726;25.075;209.0;3;0;0 
46764;20547;12.5875;1000.0;4;0;0 
66563;19783;18.83125;938.0;5;0;0 
86264;19701;21.953125;885.0;6;0;0 
90127;3862;23.5140625;264.0;7;0;0 
109728;19601;22.73359375;839.0;8;0;0 
114398;4669;23.123828125000003;264.0;9;0;0 
134006;19608;22.9287109375;826.0;10;0;0 
153537;19530;23.02626953125;826.0;11;0;0 
172503;18964;23.075048828125002;826.0;12;0;0 
177501;4996;23.099438476562504;274.0;13;0;0 
197008;19506;23.08724365234375;826.0;14;0;0 
216697;19687;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19516;19516;0.1;1000.0;1;0;0 
22259;2742;50.05;0.0;2;0;0 
25651;3391;25.075;209.0;3;0;0 
45225;19573;12.5875;1000.0;4;0;0 
64824;19599;18.83125;938.0;5;0;0 
84324;19499;21.953125;885.0;6;0;0 
88260;3934;23.5140625;264.0;7;0;0 
107825;19564;22.73359375;839.0;8;0;0 
112467;4642;23.123828125000003;264.0;9;0;0 
132014;19545;22.9287109375;826.0;10;0;0 
151577;19562;23.02626953125;826.0;11;0;0 
171031;19452;23.075048828125002;826.0;12;0;0 
176109;5078;23.099438476562504;274.0;13;0;0 
195675;19564;23.08724365234375;826.0;14;0;0 
215139;19463;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19465;19465;0.1;1000.0;1;0;0 
22125;2658;50.05;0.0;2;0;0 
25550;3425;25.075;209.0;3;0;0 
62470;36919;12.5875;1000.0;4;0;0 
82778;20307;18.83125;938.0;5;0;0 
102871;20093;21.953125;885.0;6;0;0 
106787;3915;23.5140625;264.0;7;0;0 
126255;19467;22.73359375;839.0;8;0;0 
130945;4689;23.123828125000003;264.0;9;0;0 
150497;19551;22.9287109375;826.0;10;0;0 
170103;19605;23.02626953125;826.0;11;0;0 
189703;19600;23.075048828125002;826.0;12;0;0 
194766;5062;23.099438476562504;274.0;13;0;0 
214256;19489;23.08724365234375;826.0;14;0;0 
233782;19525;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19515;19515;0.1;1000.0;1;0;0 
22183;2667;50.05;0.0;2;0;0 
25568;3385;25.075;209.0;3;0;0 
45244;19675;12.5875;1000.0;4;0;0 
64754;19509;18.83125;938.0;5;0;0 
84342;19587;21.953125;885.0;6;0;0 
88240;3898;23.5140625;264.0;7;0;0 
107828;19588;22.73359375;839.0;8;0;0 
112512;4682;23.123828125000003;264.0;9;0;0 
132132;19619;22.9287109375;826.0;10;0;0 
151717;19585;23.02626953125;826.0;11;0;0 
171302;19585;23.075048828125002;826.0;12;0;0 
176296;4991;23.099438476562504;274.0;13;0;0 
196044;19748;23.08724365234375;826.0;14;0;0 
215934;19890;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
20158;20158;0.1;1000.0;1;0;0 
22889;2731;50.05;0.0;2;0;0 
26268;3377;25.075;209.0;3;0;0 
46062;19794;12.5875;1000.0;4;0;0 
65726;19662;18.83125;938.0;5;0;0 
85311;19584;21.953125;885.0;6;0;0 
89279;3968;23.5140625;264.0;7;0;0 
108819;19538;22.73359375;839.0;8;0;0 
113537;4717;23.123828125000003;264.0;9;0;0 
133036;19498;22.9287109375;826.0;10;0;0 
152690;19653;23.02626953125;826.0;11;0;0 
172190;19500;23.075048828125002;826.0;12;0;0 
177231;5040;23.099438476562504;274.0;13;0;0 
196674;19442;23.08724365234375;826.0;14;0;0 
216235;19559;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19541;19541;0.1;1000.0;1;0;0 
22228;2685;50.05;0.0;2;0;0 
25680;3450;25.075;209.0;3;0;0 
45129;19448;12.5875;1000.0;4;0;0 
64721;19591;18.83125;938.0;5;0;0 
84370;19648;21.953125;885.0;6;0;0 
88468;4097;23.5140625;264.0;7;0;0 
108599;20129;22.73359375;839.0;8;0;0 
113526;4926;23.123828125000003;264.0;9;0;0 
133612;20085;22.9287109375;826.0;10;0;0 
153415;19802;23.02626953125;826.0;11;0;0 
172869;19453;23.075048828125002;826.0;12;0;0 
177986;5116;23.099438476562504;274.0;13;0;0 
197557;19571;23.08724365234375;826.0;14;0;0 
217145;19587;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19484;19484;0.1;1000.0;1;0;0 
22187;2703;50.05;0.0;2;0;0 
25681;3494;25.075;209.0;3;0;0 
45335;19653;12.5875;1000.0;4;0;0 
83148;37812;18.83125;938.0;5;0;0 
103627;20477;21.953125;885.0;6;0;0 
107793;4164;23.5140625;264.0;7;0;0 
128103;20310;22.73359375;839.0;8;0;0 
132980;4876;23.123828125000003;264.0;9;0;0 
152875;19893;22.9287109375;826.0;10;0;0 
172440;19564;23.02626953125;826.0;11;0;0 
192038;19598;23.075048828125002;826.0;12;0;0 
197065;5025;23.099438476562504;274.0;13;0;0 
216745;19680;23.08724365234375;826.0;14;0;0 
236327;19581;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19522;19522;0.1;1000.0;1;0;0 
22252;2728;50.05;0.0;2;0;0 
25760;3508;25.075;209.0;3;0;0 
45431;19670;12.5875;1000.0;4;0;0 
65035;19603;18.83125;938.0;5;0;0 
84608;19573;21.953125;885.0;6;0;0 
88545;3936;23.5140625;264.0;7;0;0 
108991;20445;22.73359375;839.0;8;0;0 
113860;4869;23.123828125000003;264.0;9;0;0 
134242;20380;22.9287109375;826.0;10;0;0 
154467;20224;23.02626953125;826.0;11;0;0 
174377;19908;23.075048828125002;826.0;12;0;0 
179360;4982;23.099438476562504;274.0;13;0;0 
199011;19650;23.08724365234375;826.0;14;0;0 
218703;19691;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19623;19622;0.1;1000.0;1;0;0 
22303;2679;50.05;0.0;2;0;0 
25766;3462;25.075;209.0;3;0;0 
45603;19835;12.5875;1000.0;4;0;0 
65131;19528;18.83125;938.0;5;0;0 
84727;19596;21.953125;885.0;6;0;0 
88630;3903;23.5140625;264.0;7;0;0 
108187;19556;22.73359375;839.0;8;0;0 
112829;4642;23.123828125000003;264.0;9;0;0 
132412;19583;22.9287109375;826.0;10;0;0 
152047;19635;23.02626953125;826.0;11;0;0 
171593;19544;23.075048828125002;826.0;12;0;0 
176623;5029;23.099438476562504;274.0;13;0;0 
196032;19409;23.08724365234375;826.0;14;0;0 
215898;19866;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19919;19919;0.1;1000.0;1;0;0 
22826;2906;50.05;0.0;2;0;0 
26352;3525;25.075;209.0;3;0;0 
46606;20254;12.5875;1000.0;4;0;0 
66274;19667;18.83125;938.0;5;0;0 
85665;19390;21.953125;885.0;6;0;0 
89548;3882;23.5140625;264.0;7;0;0 
109124;19576;22.73359375;839.0;8;0;0 
113792;4668;23.123828125000003;264.0;9;0;0 
133451;19658;22.9287109375;826.0;10;0;0 
153046;19594;23.02626953125;826.0;11;0;0 
172786;19738;23.075048828125002;826.0;12;0;0 
177865;5078;23.099438476562504;274.0;13;0;0 
197617;19752;23.08724365234375;826.0;14;0;0 
217251;19633;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19547;19546;0.1;1000.0;1;0;0 
22246;2699;50.05;0.0;2;0;0 
25636;3389;25.075;209.0;3;0;0 
45255;19618;12.5875;1000.0;4;0;0 
68769;23514;18.83125;938.0;5;0;0 
101220;32449;21.953125;885.0;6;0;0 
105715;4494;23.5140625;264.0;7;0;0 
125989;20273;22.73359375;839.0;8;0;0 
131002;5011;23.123828125000003;264.0;9;0;0 
150872;19869;22.9287109375;826.0;10;0;0 
170554;19681;23.02626953125;826.0;11;0;0 
189983;19429;23.075048828125002;826.0;12;0;0 
195001;5018;23.099438476562504;274.0;13;0;0 
214434;19431;23.08724365234375;826.0;14;0;0 
234151;19716;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19487;19487;0.1;1000.0;1;0;0 
22246;2759;50.05;0.0;2;0;0 
25766;3519;25.075;209.0;3;0;0 
45364;19592;12.5875;1000.0;4;0;0 
64969;19604;18.83125;938.0;5;0;0 
85398;20428;21.953125;885.0;6;0;0 
89757;4358;23.5140625;264.0;7;0;0 
109426;19668;22.73359375;839.0;8;0;0 
114180;4753;23.123828125000003;264.0;9;0;0 
133698;19518;22.9287109375;826.0;10;0;0 
153237;19539;23.02626953125;826.0;11;0;0 
172947;19710;23.075048828125002;826.0;12;0;0 
178016;5068;23.099438476562504;274.0;13;0;0 
197609;19593;23.08724365234375;826.0;14;0;0 
217251;19641;23.093341064453128;826.0;15;0;0 
